,cluster,word
3881,58,กระหม่อม
3882,140,มะพร้าว
3883,123,น็อก
3884,1,นึง
3885,57,ฤๅษี
3886,78,ล้านช้าง
3887,152,เคเบิล
3888,196,สาบาน
3889,44,ศีลธรรม
3890,67,เก้าอี้
3891,6,ต้อน
3892,21,เปิล
3893,137,กุม
3894,19,กริยา
3895,162,นาก
3896,100,ควัน
3897,55,อน
3898,31,วางตัว
3899,14,ศรีลังกา
3900,10,เภสัชกรรม
3901,53,รู้เรื่อง
3902,98,รู้ตัว
3903,195,ลัง
3904,152,ไมโคร
3905,150,มรณะ
3906,67,เครื่องแบบ
3907,143,วีรบุรุษ
3908,65,ลำเลียง
3909,88,เหมา
3910,92,เพี้ยน
3911,182,มิตรภาพ
3912,129,ปฏิสัมพันธ์
3913,148,เส้นใย
3914,116,ระนาบ
3915,19,ไวยากรณ์
3916,16,ไชยา
3917,74,สึนามิ
3918,17,นอร์ท
3919,4,ฟิลิป
3920,145,จำนน
3921,67,หน้ากาก
3922,2,เคส
3923,64,ชิต
3924,126,ลฯ
3925,182,สติปัญญา
3926,12,ติง
3927,195,ตรม
3928,9,ตุง
3929,127,พักตร์
3930,140,เห็ด
3931,58,ฉีก
3932,149,มโน
3933,126,นาวา
3934,99,นู
3935,64,หวน
3936,62,ไดออกไซด์
3937,61,บูร
3938,123,ตเตอร์
3939,67,ม้วน
3940,126,สิริกิติ์
3941,147,เรือนจำ
3942,152,เครื่องเล่น
3943,66,กระจัด
3944,129,สนิทสนม
3945,53,เดือดร้อน
3946,127,ฝาง
3947,123,เชเรนคอฟ
3948,152,สิทธิบัตร
3949,162,แมง
3950,136,นันท
3951,195,ถา
3952,9,วิทยาคม
3953,116,พจน์
3954,100,กระแสน้ำ
3955,123,โปเกมอน
3956,11,อนุสัญญา
3957,30,ศิษย์เก่า
3958,123,รอว์
3959,36,ปรินิพพาน
3960,189,ฝาแฝด
3961,53,ใส่ใจ
3962,20,ยืดหยุ่น
3963,5,ราชบุตร
3964,152,กราฟิก
3965,64,ค้าง
3966,199,เซมิ
3967,155,ป่าดิบ
3968,85,หลาก
3969,25,หัด
3970,122,อุลตร้า
3971,53,ผิดหวัง
3972,108,ฟาร์ม
3973,75,รวิ
3974,99,เมล
3975,199,ทมิฬ
3976,100,หมอก
3977,50,อธิปไตย
3978,90,คิวบา
3979,47,เครียด
3980,196,อธิษฐาน
3981,16,สุราษฎร์ธานี
3982,99,เทอร์
3983,14,อาระเบีย
3984,105,พิธีการ
3985,64,แสบ
3986,111,อาน
3987,144,เชอ
3988,16,บุรีรัมย์
3989,195,วัต
3990,133,โฮะ
3991,116,ปริภูมิ
3992,75,สมา
3993,129,ทะเลาะ
3994,83,จูเนียร์
3995,46,สกา
3996,17,อาสน
3997,161,นุ่ม
3998,196,สารภาพ
3999,9,ตอง
4000,48,พรรณนา
4001,94,รับมือ
4002,136,ประยูร
4003,88,พุทธศักราช
4004,126,สวัสดิ์
4005,199,ซิมส์
4006,3,เล่นงาน
4007,80,ภาษาศาสตร์
4008,25,เด็กๆ
4009,136,นภาลัย
4010,82,ลูกเสือ
4011,2,นำแสดง
4012,64,อาย
4013,162,ผีเสื้อ
4014,21,เลม
4015,14,จอร์เจีย
4016,104,จูง
4017,3,ขยับ
4018,144,ราด
4019,53,เอาใจ
4020,136,วโรกาส
4021,57,ตรัสรู้
4022,143,ภู่
4023,162,โลมา
4024,108,โทรคมนาคม
4025,135,สุพรรณ
4026,92,ล้อเลียน
4027,96,ง่ายๆ
4028,25,กำพร้า
4029,116,ตัวประกอบ
4030,137,ขู่
4031,142,วงรี
4032,47,คืบ
4033,3,กาง
4034,126,วิทย์
4035,152,วินโดวส์
4036,50,ประชาคม
4037,123,พังก์
4038,136,พระคุณ
4039,193,ลำธาร
4040,100,เน่า
4041,140,ฝัก
4042,144,บง
4043,4,เดวิด
4044,150,ค้ำ
4045,62,ระเหย
4046,84,แบรนด์
4047,75,ลิต
4048,126,พหล
4049,16,ชัยภูมิ
4050,199,กะเหรี่ยง
4051,83,ไนน์
4052,162,หมาป่า
4053,182,ใคร่
4054,162,ค้างคาว
4055,56,สถูป
4056,17,ชิคาโก
4057,110,ทรยศ
4058,9,สำราญ
4059,53,กระตือรือร้น
4060,119,ลงมือ
4061,126,ข
4062,12,สอ
4063,19,รากศัพท์
4064,10,คณาจารย์
4065,98,เท่าไร
4066,154,เครื่องประดับ
4067,122,ยมทูต
4068,50,จักรภพ
4069,18,แยกแยะ
4070,144,แฟร์
4071,92,ทาย
4072,99,นัส
4073,67,โคม
4074,126,ทิพ
4075,43,เรดาร์
4076,42,ลีลา
4077,186,พาหนะ
4078,124,เรื้อรัง
4079,147,ศาลฎีกา
4080,126,ท่านผู้หญิง
4081,123,ลีย์
4082,90,ยูโกสลาเวีย
4083,43,ตัวกลาง
4084,12,ร้า
4085,150,อมตะ
4086,195,เฮีย
4087,22,พนัน
4088,12,กรีน
4089,64,น้ำตา
4090,9,ลุมพินี
4091,140,ตำ
4092,99,เดีย
4093,3,ปั่น
4094,88,นักการ
4095,196,ว่าจ้าง
4096,2,มิวสิค
4097,74,ปะทุ
4098,105,คริสต์มาส
4099,12,เพล
4100,137,เสพ
4101,57,ราชาคณะ
4102,66,เซนติเมตร
4103,150,นิมิต
4104,25,ตาบ
4105,9,เกร็ด
4106,127,อัฐิ
4107,96,กะทันหัน
4108,102,อัลบัม
4109,159,ข้อสังเกต
4110,5,อัครมเหสี
4111,36,สังคายนา
4112,186,กองพัน
4113,16,นครปฐม
4114,23,เนซองส์
4115,3,อุ้ม
4116,42,อุปนิสัย
4117,129,คบ
4118,111,ตัม
4119,162,ผึ้ง
4120,16,มหาสารคาม
4121,3,ไต่
4122,99,ลน
4123,108,เสริมสร้าง
4124,145,อารักขา
4125,49,น้ำดี
4126,53,ชอบธรรม
4127,150,บังเกิด
4128,183,เนปจูน
4129,144,บอน
4130,143,ชีวประวัติ
4131,137,โกง
4132,127,มงกุฏ
4133,119,พรรคพวก
4134,148,ออกฤทธิ์
4135,6,ครอบงำ
4136,131,บั้นปลาย
4137,154,หีบ
4138,17,มิลาน
4139,147,แถลงการณ์
4140,132,ไท่
4141,82,เชิดชู
4142,115,สัญจร
4143,58,หน้าอก
4144,90,สวิส
4145,127,ปรมาภิไธย
4146,126,วีระ
4147,4,ตากสิน
4148,2,โมเดิร์น
4149,66,แฝด
4150,19,สารานุกรม
4151,182,เอกภาพ
4152,6,กอบ
4153,16,พัทลุง
4154,61,วงศา
4155,126,ศาส
4156,149,อนุพันธ์
4157,83,เซ็นเตอร์
4158,12,แป
4159,47,ตึงเครียด
4160,182,ยึดถือ
4161,71,สุมาตรา
4162,12,มาร์ก
4163,22,เชลซี
4164,67,กางเกง
4165,43,เลเซอร์
4166,49,อุด
4167,76,ไอโซโทป
4168,82,ฟีฟ่า
4169,148,เรืองแสง
4170,121,เปรี้ยว
4171,17,เซี่ยงไฮ้
4172,156,สามัญชน
4173,189,ภริยา
4174,21,พนมเปญ
4175,126,ปิ่น
4176,87,หมิ่น
4177,188,คอลัมน์
4178,137,ยุ่ง
4179,64,เพื่อนๆ
4180,155,สัณฐาน
4181,9,ปากน้ำ
4182,2,วงใน
4183,84,อสังหาริมทรัพย์
4184,41,ปอนด์
4185,137,พึ่งพา
4186,58,เหงือก
4187,66,กระเบน
4188,100,อุ่น
4189,14,กินี
4190,100,แข็งตัว
4191,59,เหนี่ยวนำ
4192,156,มิสซัง
4193,62,สารละลาย
4194,152,ลิงก์
4195,122,ฮีโร่
4196,79,รั้ว
4197,130,หายตัว
4198,83,แบงก์
4199,55,อง
4200,124,บวม
4201,69,ยิน
4202,9,สง
4203,123,เซิล
4204,25,เปลือย
4205,137,ละทิ้ง
4206,41,สัมปทาน
4207,53,เศร้า
4208,29,นวัตกรรม
4209,154,กระเบื้อง
4210,51,วิตามิน
4211,156,นครรัฐ
4212,47,สงบสุข
4213,82,เกียรติคุณ
4214,28,ผู้บังคับบัญชา
4215,14,เปรู
4216,121,ขวด
4217,17,เวนิส
4218,62,ปิโตรเลียม
4219,100,หินปูน
4220,150,จอก
4221,14,โซมาเลีย
4222,17,พัทยา
4223,83,แดนซ์
4224,119,รุม
4225,126,ณิ
4226,48,แน่ใจ
4227,62,มลพิษ
4228,138,สีหนุ
4229,72,ขันที
4230,122,แม่มด
4231,143,นักปราชญ์
4232,127,เศียร
4233,123,แทค
4234,100,สะเก็ด
4235,187,ทวน
4236,144,ลอ
4237,99,ลัม
4238,152,โอเพน
4239,70,ย้อม
4240,99,อิม
4241,9,สังข์
4242,127,ราชฐาน
4243,126,พิมาน
4244,64,รุ่งขึ้น
4245,124,บาดแผล
4246,124,เฉียบพลัน
4247,75,ราน
4248,83,เนชั่น
4249,98,ไหร่
4250,67,ม่าน
4251,190,ลักพา
4252,2,แวดวง
4253,143,อุปรากร
4254,74,ไต้ฝุ่น
4255,135,อำมาตย์
4256,115,เลียบ
4257,105,สักการ
4258,57,อรหันต์
4259,25,เกย์
4260,53,อดทน
4261,195,ไช
4262,83,ซิ่ง
4263,4,ดริช
4264,143,โรแมนติก
4265,84,รัฐวิสาหกิจ
4266,71,น่านน้ำ
4267,137,นำพา
4268,65,หย่อน
4269,186,สมรรถนะ
4270,64,ร้องไห้
4271,64,แกล้ง
4272,22,กรีฑา
4273,83,เบรก
4274,83,สแควร์
4275,2,ตระเวน
4276,90,เอธิโอเปีย
4277,14,บรูไน
4278,148,อะมิโน
4279,36,ฌาน
4280,90,โครเอเชีย
4281,149,สมมติ
4282,137,ปริยาย
4283,119,ตัวประกัน
4284,62,กลั่น
4285,183,ราศี
4286,25,อัจฉริยะ
4287,12,รีม
4288,17,หอสมุด
4289,36,ท่อง
4290,41,ตั๋ว
4291,116,เวกเตอร์
4292,143,ศิลปวัฒนธรรม
4293,126,ภาณุ
4294,127,ราชกรณียกิจ
4295,132,หลิว
4296,196,ปฏิญาณ
4297,161,ดิ่ง
4298,74,อุบัติ
4299,152,กูเกิล
4300,147,เท็จ
4301,147,ศาลรัฐธรรมนูญ
4302,31,ประกบ
4303,186,แนวหน้า
4304,119,สายลับ
4305,88,มิลลิเมตร
4306,66,พวง
4307,142,เกลียว
4308,77,โยกย้าย
4309,188,โพสต์
4310,80,วิธาน
4311,108,สวัสดิการ
4312,31,คำนำ
4313,16,อุดรธานี
4314,123,แบล็ก
4315,66,กิโลกรัม
4316,2,ต้นสังกัด
4317,173,บทนำ
4318,197,ยานพาหนะ
4319,19,ทับศัพท์
4320,99,ซัส
4321,66,จ้า
4322,92,ตำหนิ
4323,144,ไจ
4324,64,เที่ยง
4325,2,แจ็กสัน
4326,72,ขุนพล
4327,133,งุ
4328,14,มองโกเลีย
4329,127,สารีริกธาตุ
4330,16,สมุทรปราการ
4331,144,อ็อง
4332,25,ขวบ
4333,131,ชุบ
4334,2,โปรเจกต์
4335,122,เลี่ยน
4336,22,ดิวิชั่น
4337,71,อาร์กติก
4338,156,ประเทศราช
4339,142,ดอกบัว
4340,17,ศิริราช
4341,122,เส้าหลิน
4342,144,เฟอร์
4343,154,ปูนปั้น
4344,195,นที
4345,16,หนองคาย
4346,186,ยุทธวิธี
4347,91,เกี่ยวพัน
4348,9,ปิง
4349,3,แบก
4350,41,กรรมสิทธิ์
4351,132,จิ้น
4352,71,โพ้นทะเล
4353,12,มิค
4354,83,แคป
4355,162,เหยี่ยว
4356,75,เรต
4357,58,แก้ม
4358,167,สยองขวัญ
4359,122,ปิศาจ
4360,71,อันดามัน
4361,36,ภาวนา
4362,69,เจีย
4363,3,ตบ
4364,75,เตียน
4365,115,ชานชาลา
4366,100,อ่าง
4367,53,ตื่นเต้น
4368,11,กฎเกณฑ์
4369,142,พีระมิด
4370,25,ชู้
4371,124,มาลาเรีย
4372,28,นายอำเภอ
4373,63,วังหลวง
4374,196,ขอบคุณ
4375,92,โต้ตอบ
4376,80,โภชนาการ
4377,154,อัญมณี
4378,55,เชีย
4379,61,พ่อขุน
4380,56,มหาธาตุ
4381,126,สุขุม
4382,123,ลุย
4383,133,เบะ
4384,43,นาโน
4385,69,จี้
4386,15,เมจิ
4387,22,แข้ง
4388,69,คัง
4389,36,ธรรมะ
4390,22,มเปียน
4391,152,เซิร์ฟเวอร์
4392,69,แท
4393,75,รีต
4394,72,นอง
4395,88,สหศึกษา
4396,143,ขึ้นชื่อ
4397,99,เชอร์
4398,121,ครีม
4399,126,ธานี
4400,36,อรรถกถา
4401,9,พะ
4402,78,ศรีวิชัย
4403,129,หารือ
4404,126,วงษ์
4405,55,ยน
4406,140,หน่อ
4407,127,ธรรมราชา
4408,22,กระชับ
4409,83,ฮาร์ด
4410,61,อรุณ
4411,53,ดุร้าย
4412,136,บรรทม
4413,137,ปกปิด
4414,37,อนิจกรรม
4415,138,เชลย
4416,161,กึ่งกลาง
4417,89,อนุรักษนิยม
4418,148,ฟอก
4419,130,ล่วง
4420,4,โรเบิร์ต
4421,6,บุกรุก
4422,152,คลาส
4423,53,ซื่อสัตย์
4424,126,รุ่ง
4425,199,แมนจู
4426,145,บรรณาการ
4427,89,เสรีนิยม
4428,9,กำนัน
4429,188,รูปภาพ
4430,147,จำเลย
4431,123,ลุค
4432,64,ซากุระ
4433,149,อนันต์
4434,183,ยูเรนัส
4435,29,ท่าที
4436,59,ศักย์
4437,148,จุลินทรีย์
4438,140,ดอง
4439,159,รกราก
